Index,Name,FromYear,ToYear,Area,Type,References,MemberOf,ColorR,ColorG,ColorB,Generated,SourceRun,geometry
68,Persian Empire,-479.4,-479.3,6881650.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((25.1343 29.3681, 25.136 29.4697, 25.1293 29.…"
69,Persian Empire,-479.3,-479.0,6881429.5,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.7317 28.3108, 27.525 28.3608, 27.335 28.3…"
70,Persian Empire,-479.0,-478.6,6880461.3,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.7317 28.3108, 27.525 28.3608, 27.335 28.3…"
71,Persian Empire,-478.6,-478.3,6871861.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.7317 28.3108, 27.525 28.3608, 27.335 28.3…"
72,Persian Empire,-478.3,-477.5,6871629.7,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.7317 28.3108, 27.525 28.3608, 27.335 28.3…"
73,Persian Empire,-477.5,-476.5,6880229.5,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.7317 28.3108, 27.525 28.3608, 27.335 28.3…"
74,Persian Empire,-476.5,-475.8,6879847.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.7317 28.3108, 27.525 28.3608, 27.335 28.3…"
75,Persian Empire,-475.8,-475.5,6878415.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.7317 28.3108, 27.525 28.3608, 27.335 28.3…"
76,Persian Empire,-475.5,-469.5,6755936.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.0897 25.8794, 28.9345 26.0233, 28.7948 26…"
77,Persian Empire,-469.5,-465.5,6753360.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.5552 25.4346, 29.3845 25.5523, 29.2293 25…"
78,Persian Empire,-465.5,-464.6,6753066.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.5552 25.4346, 29.3845 25.5523, 29.2293 25…"
79,Persian Empire,-464.6,-463.5,6642451.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.5552 25.4346, 29.3845 25.5523, 29.2293 25…"
80,Persian Empire,-463.5,-440.5,6753066.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.5552 25.4346, 29.3845 25.5523, 29.2293 25…"
81,Persian Empire,-440.5,-435.7,6628010.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
82,Persian Empire,-435.7,-435.3,6626398.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
83,Persian Empire,-435.3,-420.5,6628010.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
84,Persian Empire,-420.5,-415.5,6562421.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
85,Persian Empire,-415.5,-413.5,6628010.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
86,Persian Empire,-413.5,-412.2,6611675.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
87,Persian Empire,-412.2,-411.2,6628010.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
88,Persian Empire,-411.2,-404.7,6626398.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
89,Persian Empire,-404.7,-404.2,6626401.0,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
90,Persian Empire,-404.2,-402.5,6616075.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((30.5 24.2645, 30.4845 24.3387, 30.4534 24.42…"
91,Persian Empire,-402.5,-401.6,6506775.3,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((34.8875 20.9208, 34.8958 20.95, 34.8667 20.9…"
92,Persian Empire,-401.6,-401.2,6294817.7,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((34.8875 20.9208, 34.8958 20.95, 34.8667 20.9…"
93,Persian Empire,-401.2,-400.5,6506775.3,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((34.8875 20.9208, 34.8958 20.95, 34.8667 20.9…"
94,Persian Empire,-400.5,-400.1,6024890.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.6045 30.0721, 32.62 30.1375, 32.6252 30.2…"
95,Persian Empire,-400.1,-394.2,6008263.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.6045 30.0721, 32.62 30.1375, 32.6252 30.2…"
96,Persian Empire,-394.2,-394.1,6008422.0,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.27739 35.08961, 32.27875 35.09481, 32.281…"
97,Persian Empire,-394.1,-393.5,6008610.5,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.04867 36.65164, 29.04614 36.65217, 29.043…"
98,Persian Empire,-393.5,-392.5,6006729.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.04867 36.65164, 29.04614 36.65217, 29.043…"
99,Persian Empire,-392.5,-387.6,6004280.5,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.04867 36.65164, 29.04614 36.65217, 29.043…"
100,Persian Empire,-387.6,-387.4,6003607.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.04867 36.65164, 29.04614 36.65217, 29.043…"
101,Persian Empire,-387.4,-386.5,6002402.7,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.04867 36.65164, 29.04614 36.65217, 29.043…"
102,Persian Empire,-386.5,-381.5,6002411.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
103,Persian Empire,-381.5,-381.4,6004289.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
104,Persian Empire,-381.4,-381.3,6006738.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
105,Persian Empire,-381.3,-380.5,6000414.7,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
106,Persian Empire,-380.5,-378.5,6002026.3,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
107,Persian Empire,-378.5,-375.8,6010231.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
108,Persian Empire,-375.8,-375.4,5956732.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
109,Persian Empire,-375.4,-371.5,6010231.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
110,Persian Empire,-371.5,-367.5,5856466.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
111,Persian Empire,-367.5,-366.8,5856952.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
112,Persian Empire,-366.8,-365.7,5784811.7,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.87553 31.10186, 32.87703 31.10531, 32.880…"
113,Persian Empire,-365.7,-363.5,5784325.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.87553 31.10186, 32.87703 31.10531, 32.880…"
114,Persian Empire,-363.5,-362.3,5410718.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((34.95334 28.0917, 34.945 28.08833, 34.93973 …"
115,Persian Empire,-362.3,-360.5,5485515.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.87553 31.10186, 32.87703 31.10531, 32.880…"
116,Persian Empire,-360.5,-356.9,6026858.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.51114 36.65239, 27.50903 36.65703, 27.510…"
117,Persian Empire,-356.9,-356.3,6028274.3,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.73839 35.9222, 27.73992 35.92561, 27.7318…"
118,Persian Empire,-356.3,-353.2,5956133.3,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.87553 31.10186, 32.87703 31.10531, 32.880…"
119,Persian Empire,-353.2,-346.5,6028274.3,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.73839 35.9222, 27.73992 35.92561, 27.7318…"
120,Persian Empire,-346.5,-344.5,6019001.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.73839 35.9222, 27.73992 35.92561, 27.7318…"
121,Persian Empire,-344.5,-342.6,6029123.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.73839 35.9222, 27.73992 35.92561, 27.7318…"
122,Persian Empire,-342.6,-342.5,6089332.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((27.73839 35.9222, 27.73992 35.92561, 27.7318…"
123,Persian Empire,-342.5,-340.5,6390881.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.0897 25.8794, 28.9345 26.0233, 28.7948 26…"
124,Persian Empire,-340.5,-338.5,6390032.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.3845 25.5523, 29.2293 25.7224, 29.0897 25…"
125,Persian Empire,-338.5,-337.5,6270446.0,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.0897 25.8794, 28.9345 26.0233, 28.7948 26…"
126,Persian Empire,-337.5,-336.5,6218394.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.0897 25.8794, 28.9345 26.0233, 28.7948 26…"
127,Persian Empire,-336.5,-336.4,6214442.0,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.3397 30.4331, 29.381 30.516, 29.3862 30.5…"
128,Persian Empire,-336.4,-335.5,6214411.2,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.3397 30.4331, 29.381 30.516, 29.3862 30.5…"
129,Persian Empire,-335.5,-334.5,6218158.7,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.3397 30.4331, 29.381 30.516, 29.3862 30.5…"
130,Persian Empire,-334.5,-334.4,6146253.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.0897 25.8794, 28.9345 26.0233, 28.7948 26…"
131,Persian Empire,-334.4,-334.3,6119454.2,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.0897 25.8794, 28.9345 26.0233, 28.7948 26…"
132,Persian Empire,-334.3,-334.0,6111502.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((29.5552 25.4346, 29.3845 25.5523, 29.2293 25…"
133,Persian Empire,-334.0,-333.7,6076794.4,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
134,Persian Empire,-333.7,-333.6,6077643.5,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
135,Persian Empire,-333.6,-333.5,6079294.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
136,Persian Empire,-333.5,-333.4,5968391.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
137,Persian Empire,-333.4,-333.3,5899714.8,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
138,Persian Empire,-333.3,-332.6,5863978.1,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
139,Persian Empire,-332.6,-332.5,5863938.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
140,Persian Empire,-332.5,-332.4,5854665.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
141,Persian Empire,-332.4,-332.3,5852165.7,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.5793 24.0465, 32.4965 24.064, 32.4396 24.…"
142,Persian Empire,-332.3,-331.6,5851596.0,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((32.4965 24.064, 32.4396 24.0945, 32.3724 24.…"
143,Persian Empire,-331.6,-331.3,5489837.6,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((40.231 29.5241, 40.1897 29.4414, 40.1793 29.…"
144,Persian Empire,-331.3,-331.1,5063964.0,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((47.6802 29.6155, 47.5636 29.6363, 47.5011 29…"
145,Persian Empire,-331.1,-331.0,4854385.9,POLITY,,,196,240,0,2026-08-16,Persian Empire,"MULTIPOLYGON (((47.6802 29.6155, 47.5636 29.6363, 47.5011 29…"
