Index,Name,FromYear,ToYear,Area,Type,References,MemberOf,FullPath,Region,Subregion,ColorR,ColorG,ColorB,Generated,SourceRun,OverlapNote,geometry
11,(Marhashi),-2202.5,-2180.5,245821.3,POLITY,,,(Marhashi),Southwest Asia,Iran,240,192,0,2026-08-22,(Marhashi),,"MULTIPOLYGON (((51.46317 27.8652, 51.46756 27.85747, 51.4666…"
12,(Marhashi),-2070.5,-2005.5,126918.6,POLITY,,,(Marhashi),Southwest Asia,Iran,240,192,0,2026-08-22,(Marhashi),,"MULTIPOLYGON (((53.90047 26.53317, 53.89958 26.53428, 53.892…"
13,Anshan,-2205.4,-2180.5,105308.2,POLITY,,((Marhashi)),(Marhashi) - Anshan,Southwest Asia,Iran,240,192,3,2026-08-22,(Marhashi),,"MULTIPOLYGON (((51.42353 27.90703, 51.43973 27.88978, 51.453…"
14,Army of (Marhashi) and Zahara,-2204.6,-2204.5,1231.7,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((50.8724 31.1352, 50.8155 31.2006, 50.7431 31.2398,…"
15,Army of (Marhashi) and Zahara,-2204.5,-2204.4,3392.8,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((50.8155 31.2006, 50.7431 31.2398, 50.6759 31.3052,…"
16,Army of (Marhashi) and Zahara,-2204.4,-2204.3,1231.7,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((50.8724 31.1352, 50.8155 31.2006, 50.7431 31.2398,…"
17,Army of (Marhashi) and Zahara,-2203.8,-2203.7,2006.6,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((48.8224 31.452, 48.8069 31.5087, 48.7707 31.5872, …"
18,Army of (Marhashi) and Zahara,-2203.7,-2203.6,4191.5,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Mesopotamia,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((47.3948 32.3154, 47.5552 32.3154, 47.7517 32.3198,…"
19,Army of (Marhashi) and Zahara,-2203.6,-2203.5,5604.3,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Mesopotamia,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((47.3948 32.3154, 47.5552 32.3154, 47.7517 32.3198,…"
20,Army of (Marhashi) and Zahara,-2203.5,-2203.4,4191.5,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Mesopotamia,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((47.3948 32.3154, 47.5552 32.3154, 47.7517 32.3198,…"
21,Army of (Marhashi) and Zahara,-2203.4,-2203.3,2006.6,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((48.8224 31.452, 48.8069 31.5087, 48.7707 31.5872, …"
22,Elam,-2204.4,-2202.5,43226.7,POLITY,,((Marhashi)),(Marhashi) - Elam,Southwest Asia,Iran,240,192,6,2026-08-22,(Marhashi),,"POLYGON ((49.9776 30.6407, 49.9507 30.6407, 49.9238 30.639, …"
23,Elamite allied army,-2277.4,-2277.3,1958.2,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((54.1483 28.5116, 54.0707 28.5378, 53.9776 28.5596,…"
24,Elamite allied army,-2277.3,-2276.8,24.1,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((52.3862 29.9939, 52.379 29.9869, 52.3593 29.9878, …"
25,Elamite allied army,-2276.8,-2276.7,1302.0,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((52.3572 30.0358, 52.3469 30.0706, 52.3417 30.0881,…"
26,Elamite allied army,-2276.7,-2276.6,1402.4,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((50.0641 31.6564, 50.1521 31.6172, 50.2503 31.5779,…"
27,Elamite allied army,-2276.6,-2276.5,1035.8,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((49.121 32.0125, 49.0434 32.0387, 48.9607 32.0648, …"
28,Elamite allied army,-2276.5,-2276.4,59.7,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((47.8848 32.6448, 47.8331 32.6884, 47.771 32.6404, …"
29,Pashime,-2205.4,-2180.5,13594.5,POLITY,,((Marhashi)),(Marhashi) - Pashime,Southwest Asia,Iran,240,192,4,2026-08-22,(Marhashi),,"MULTIPOLYGON (((50.64261 29.16017, 50.64036 29.1775, 50.6442…"
30,Susiana,-2203.6,-2202.5,52252.3,POLITY,,((Marhashi)),(Marhashi) - Susiana,Southwest Asia,Iran,240,192,7,2026-08-22,(Marhashi),,"MULTIPOLYGON (((48.0369 30.7331, 47.9852 30.7366, 47.941 30.…"
31,Zahara,-2206.5,-2180.5,29958.8,POLITY,,((Marhashi)),(Marhashi) - Zahara,Southwest Asia,Iran,240,192,2,2026-08-22,(Marhashi),,"POLYGON ((55.7759 29.984, 55.8328 29.9709, 55.8845 29.9535, …"
32,Zahara,-2070.5,-2005.5,29958.8,POLITY,,((Marhashi)),(Marhashi) - Zahara,Southwest Asia,Iran,240,192,2,2026-08-22,(Marhashi),,"POLYGON ((55.7759 29.984, 55.8328 29.9709, 55.8845 29.9535, …"
33,Abhiras,-610.1,-317.5,12460.9,POLITY,,,Abhiras,South Asia,North India,244,243,254,2026-08-22,Abhiras,,"POLYGON ((71.0453 26.1336, 71.1292 26.1248, 71.2262 26.1248,…"
34,Abilianikhi,-880.1,-749.5,5757.4,POLITY,,,Abilianikhi,Southwest Asia,Anatolia-Caucasus,80,192,80,2026-08-22,Abilianikhi,,"POLYGON ((43.13778 41.06389, 43.129 41.0569, 43.1124 41.0445…"
35,Abilianikhi,-735.4,-591.5,5757.4,POLITY,,,Abilianikhi,Southwest Asia,Anatolia-Caucasus,80,192,80,2026-08-22,Abilianikhi,,"POLYGON ((43.13778 41.06389, 43.129 41.0569, 43.1124 41.0445…"
36,Abisara,-337.5,-326.4,16544.6,POLITY,,,Abisara,South Asia,North India,144,144,112,2026-08-22,Abisara,,"POLYGON ((75.0188 33.9163, 75.0453 33.8589, 75.0762 33.8236,…"
37,Aboriginal Peoples,-2400.1,-2350.1,18325360.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
38,Aboriginal Peoples,-2350.1,-2300.1,18271434.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
39,Aboriginal Peoples,-2300.1,-2250.1,18136346.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
40,Aboriginal Peoples,-2250.1,-2200.1,18073094.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
41,Aboriginal Peoples,-2200.1,-2150.1,17952923.1,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
42,Aboriginal Peoples,-2150.1,-2100.1,17901051.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
43,Aboriginal Peoples,-2100.1,-2050.1,17901051.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
44,Aboriginal Peoples,-2050.1,-2000.1,17669964.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
45,Aboriginal Peoples,-2000.1,-1950.1,17225153.0,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
46,Aboriginal Peoples,-1950.1,-1900.1,18962704.7,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
47,Aboriginal Peoples,-1900.1,-1850.1,18734858.3,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
48,Aboriginal Peoples,-1850.1,-1800.1,18710524.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
49,Aboriginal Peoples,-1800.1,-1750.1,18602580.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
50,Aboriginal Peoples,-1750.1,-1700.1,18470291.7,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
51,Aboriginal Peoples,-1700.1,-1650.1,18455091.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
52,Aboriginal Peoples,-1650.1,-1600.1,18383091.8,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
53,Aboriginal Peoples,-1600.1,-1550.1,17410788.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
54,Aboriginal Peoples,-1550.1,-1500.1,16895803.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
55,Aboriginal Peoples,-1500.1,-1450.1,16535707.0,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
56,Aboriginal Peoples,-1450.1,-1400.1,14926222.0,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
57,Aboriginal Peoples,-1400.1,-1350.1,14364739.3,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
58,Aboriginal Peoples,-1350.1,-1300.1,10945165.9,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
59,Aboriginal Peoples,-1300.1,-1250.1,10803128.1,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
60,Aboriginal Peoples,-1250.1,-1200.1,10670467.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
61,Aboriginal Peoples,-1200.1,-1150.1,11172541.1,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
62,Aboriginal Peoples,-1150.1,-1100.1,10852278.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
63,Aboriginal Peoples,-1100.1,-1050.1,10234339.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
64,Aboriginal Peoples,-1050.1,-1000.1,10423871.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
65,Aboriginal Peoples,-1000.1,-1.0,8023798.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
66,Adena Culture,-800.1,-1.0,115209.0,TRIBAL_AREA,,,Adena Culture,North America,East Coast,48,224,0,2026-08-22,Adena Culture,,"MULTIPOINT ((-85.7 39.3), (-84.7 37.8), (-82.7 37.8), (-80.7…"
67,Aeolian League,-696.5,-695.5,39.4,POLITY,,,Aeolian League,Southwest Asia,Anatolia-Caucasus,244,160,144,2026-08-22,Aeolian League,,"POLYGON ((26.04845 39.789, 26.05289 39.7892, 26.05975 39.792…"
68,Aeolian League,-695.5,-557.5,10233.4,POLITY,,,Aeolian League,Southwest Asia,Anatolia-Caucasus,244,160,144,2026-08-22,Aeolian League,,"MULTIPOLYGON (((27.3619 38.3693, 27.3371 38.3672, 27.3081 38…"
69,Aeolian League,-557.5,-556.5,1831.5,POLITY,,,Aeolian League,Southwest Asia,Anatolia-Caucasus,244,160,144,2026-08-22,Aeolian League,,"MULTIPOLYGON (((27.1753 38.4723, 27.2043 38.4688, 27.2415 38…"
70,Aeolian League,-556.5,-547.1,1689.3,POLITY,,,Aeolian League,Southwest Asia,Anatolia-Caucasus,244,160,144,2026-08-22,Aeolian League,,"MULTIPOLYGON (((26.37733 38.97486, 26.36725 38.97756, 26.359…"
71,Aeolian League,-547.1,-544.5,10091.3,POLITY,,,Aeolian League,Southwest Asia,Anatolia-Caucasus,244,160,144,2026-08-22,Aeolian League,,"MULTIPOLYGON (((26.1769 39.6872, 26.2203 39.6914, 26.2576 39…"
72,Aeolian League,-544.5,-513.8,39.4,POLITY,,,Aeolian League,Southwest Asia,Anatolia-Caucasus,244,160,144,2026-08-22,Aeolian League,,"POLYGON ((26.04845 39.789, 26.05289 39.7892, 26.05975 39.792…"
73,Lesbos,-695.5,-544.5,1649.9,POLITY,,(Aeolian League),Aeolian League - Lesbos,Southwest Asia,Anatolia-Caucasus,244,160,145,2026-08-22,Aeolian League,,"POLYGON ((26.37892 38.97445, 26.37733 38.97486, 26.36725 38.…"
74,Tenedos,-696.5,-513.8,39.4,POLITY,,(Aeolian League),Aeolian League - Tenedos,Southwest Asia,Anatolia-Caucasus,244,160,146,2026-08-22,Aeolian League,,"POLYGON ((26.04845 39.789, 26.05289 39.7892, 26.05975 39.792…"
75,Ahhiya,-1429.5,-1425.5,1209.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
76,Ahhiya,-1425.5,-1421.5,10482.6,POLITY,,,Ahhiya,Southwest Asia,Levant,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.76831 37.28831, 26.76522 37.29156, 26.765…"
77,Ahhiya,-1421.5,-1417.5,13687.8,POLITY,,,Ahhiya,Southwest Asia,Levant,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.77392 37.2105, 26.77681 37.21206, 26.7882…"
78,Ahhiya,-1417.5,-1416.4,27947.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.77392 37.2105, 26.77681 37.21206, 26.7882…"
79,Ahhiya,-1416.4,-1415.8,10484.2,POLITY,,,Ahhiya,Southwest Asia,Levant,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.77392 37.2105, 26.77681 37.21206, 26.7882…"
80,Ahhiya,-1415.8,-1415.5,27947.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.77392 37.2105, 26.77681 37.21206, 26.7882…"
81,Ahhiya,-1415.5,-1404.5,10482.6,POLITY,,,Ahhiya,Southwest Asia,Levant,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.76831 37.28831, 26.76522 37.29156, 26.765…"
82,Ahhiya,-1404.5,-1367.5,1209.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
83,Ahhiya,-1367.5,-1348.5,932.7,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
84,Ahhiya,-1348.5,-1343.2,1209.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
85,Ahhiya,-1343.2,-1334.3,932.7,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
86,Ahhiya,-1334.3,-1282.5,1209.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
87,Ahhiya,-1282.5,-1260.5,723.8,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
88,Ahhiya,-1260.5,-1248.5,1209.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
89,Ahhiya,-1248.5,-1235.5,932.7,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
90,Ahhiya,-1235.5,-1202.2,1209.9,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,2026-08-22,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
91,Akrite,-1429.5,-1202.2,6.5,POLITY,,(Ahhiya),Ahhiya - Akrite,Southwest Asia,Anatolia-Caucasus,224,112,150,2026-08-22,Ahhiya,,"POLYGON ((26.75039 37.36839, 26.75714 37.3747, 26.76489 37.3…"
92,Alasiya,-1425.5,-1404.5,9272.7,POLITY,,(Ahhiya),Ahhiya - Alasiya,Southwest Asia,Levant,224,112,155,2026-08-22,Ahhiya,,"POLYGON ((34.01058 34.97878, 34.00234 34.98167, 33.99186 34.…"
93,Army of  Attarsiyya,-1417.7,-1417.6,975.0,TRANSIENT,,(Ahhiya),Ahhiya - Army of  Attarsiyya,Southwest Asia,Anatolia-Caucasus,224,112,157,2026-08-22,Ahhiya,,"POLYGON ((29.6586 36.6017, 29.7724 36.6759, 29.8759 36.75, 3…"
94,Army of  Attarsiyya,-1417.6,-1417.4,1764.4,TRANSIENT,,(Ahhiya),Ahhiya - Army of  Attarsiyya,Southwest Asia,Anatolia-Caucasus,224,112,157,2026-08-22,Ahhiya,,"POLYGON ((29.6586 36.6017, 29.7724 36.6759, 29.8759 36.75, 3…"
95,Hyetousa,-1429.5,-1202.2,1.4,POLITY,,(Ahhiya),Ahhiya - Hyetousa,Southwest Asia,Anatolia-Caucasus,224,112,151,2026-08-22,Ahhiya,,"POLYGON ((26.71228 37.3575, 26.71878 37.36589, 26.71711 37.3…"
96,Ikaros,-1429.5,-1202.2,263.7,POLITY,,(Ahhiya),Ahhiya - Ikaros,Southwest Asia,Anatolia-Caucasus,224,112,148,2026-08-22,Ahhiya,,"POLYGON ((26.35517 37.69214, 26.35931 37.69428, 26.36617 37.…"
97,Lepsia,-1429.5,-1202.2,16.1,POLITY,,(Ahhiya),Ahhiya - Lepsia,Southwest Asia,Anatolia-Caucasus,224,112,152,2026-08-22,Ahhiya,,"POLYGON ((26.78814 37.27836, 26.79072 37.27903, 26.79083 37.…"
98,Leros,-1429.5,-1202.2,53.6,POLITY,,(Ahhiya),Ahhiya - Leros,Southwest Asia,Anatolia-Caucasus,224,112,153,2026-08-22,Ahhiya,,"POLYGON ((26.89536 37.09892, 26.89386 37.11867, 26.88392 37.…"
99,Lukka,-1421.5,-1417.5,3205.3,POLITY,,(Ahhiya),Ahhiya - Lukka,Southwest Asia,Anatolia-Caucasus,224,112,156,2026-08-22,Ahhiya,,"POLYGON ((30 36.21828, 29.99433 36.21606, 29.98753 36.21106,…"
100,Lukka,-1417.5,-1416.4,17465.3,POLITY,,(Ahhiya),Ahhiya - Lukka,Southwest Asia,Anatolia-Caucasus,224,112,156,2026-08-22,Ahhiya,,"MULTIPOLYGON (((30.40878 36.18317, 30.41006 36.18125, 30.407…"
101,Lukka,-1416.4,-1415.8,1.7,POLITY,,(Ahhiya),Ahhiya - Lukka,Southwest Asia,Anatolia-Caucasus,224,112,156,2026-08-22,Ahhiya,,"MULTIPOLYGON (((30.4042 36.18245, 30.40878 36.18317, 30.4100…"
102,Lukka,-1415.8,-1415.5,17465.3,POLITY,,(Ahhiya),Ahhiya - Lukka,Southwest Asia,Anatolia-Caucasus,224,112,156,2026-08-22,Ahhiya,,"MULTIPOLYGON (((30.40878 36.18317, 30.41006 36.18125, 30.407…"
103,Miletus,-1429.5,-1367.5,277.2,POLITY,,(Ahhiya),Ahhiya - Miletus,Southwest Asia,Anatolia-Caucasus,224,112,154,2026-08-22,Ahhiya,,"MULTIPOLYGON (((27.2177 37.4888, 27.2219 37.4904, 27.226 37.…"
104,Miletus,-1348.5,-1343.2,277.2,POLITY,,(Ahhiya),Ahhiya - Miletus,Southwest Asia,Anatolia-Caucasus,224,112,154,2026-08-22,Ahhiya,,"MULTIPOLYGON (((27.2177 37.4888, 27.2219 37.4904, 27.226 37.…"
105,Miletus,-1334.3,-1248.5,277.2,POLITY,,(Ahhiya),Ahhiya - Miletus,Southwest Asia,Anatolia-Caucasus,224,112,154,2026-08-22,Ahhiya,,"MULTIPOLYGON (((27.2177 37.4888, 27.2219 37.4904, 27.226 37.…"
106,Miletus,-1235.5,-1202.2,277.2,POLITY,,(Ahhiya),Ahhiya - Miletus,Southwest Asia,Anatolia-Caucasus,224,112,154,2026-08-22,Ahhiya,,"MULTIPOLYGON (((27.2177 37.4888, 27.2219 37.4904, 27.226 37.…"
