Index,Name,FromYear,ToYear,Area,Type,References,MemberOf,FullPath,Region,Subregion,ColorR,ColorG,ColorB,Generated,SourceRun,OverlapNote,geometry
11,(Marhashi),-2202.5,-2180.5,245821.3,POLITY,,,(Marhashi),Southwest Asia,Iran,240,192,0,2026-08-22,(Marhashi),,"MULTIPOLYGON (((51.46317 27.8652, 51.46756 27.85747, 51.4666…"
12,(Marhashi),-2070.5,-2005.5,126918.6,POLITY,,,(Marhashi),Southwest Asia,Iran,240,192,0,2026-08-22,(Marhashi),,"MULTIPOLYGON (((53.90047 26.53317, 53.89958 26.53428, 53.892…"
13,Anshan,-2205.4,-2180.5,105308.2,POLITY,,((Marhashi)),(Marhashi) - Anshan,Southwest Asia,Iran,240,192,3,2026-08-22,(Marhashi),,"MULTIPOLYGON (((51.42353 27.90703, 51.43973 27.88978, 51.453…"
14,Army of (Marhashi) and Zahara,-2204.6,-2204.5,1231.7,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((50.8724 31.1352, 50.8155 31.2006, 50.7431 31.2398,…"
15,Army of (Marhashi) and Zahara,-2204.5,-2204.4,3392.8,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((50.8155 31.2006, 50.7431 31.2398, 50.6759 31.3052,…"
16,Army of (Marhashi) and Zahara,-2204.4,-2204.3,1231.7,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((50.8724 31.1352, 50.8155 31.2006, 50.7431 31.2398,…"
17,Army of (Marhashi) and Zahara,-2203.8,-2203.7,2006.6,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((48.8224 31.452, 48.8069 31.5087, 48.7707 31.5872, …"
18,Army of (Marhashi) and Zahara,-2203.7,-2203.6,4191.5,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Mesopotamia,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((47.3948 32.3154, 47.5552 32.3154, 47.7517 32.3198,…"
19,Army of (Marhashi) and Zahara,-2203.6,-2203.5,5604.3,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Mesopotamia,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((47.3948 32.3154, 47.5552 32.3154, 47.7517 32.3198,…"
20,Army of (Marhashi) and Zahara,-2203.5,-2203.4,4191.5,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Mesopotamia,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((47.3948 32.3154, 47.5552 32.3154, 47.7517 32.3198,…"
21,Army of (Marhashi) and Zahara,-2203.4,-2203.3,2006.6,TRANSIENT,,((Marhashi)),(Marhashi) - Army of (Marhashi) and Zahara,Southwest Asia,Iran,240,192,5,2026-08-22,(Marhashi),,"POLYGON ((48.8224 31.452, 48.8069 31.5087, 48.7707 31.5872, …"
22,Elam,-2204.4,-2202.5,43226.7,POLITY,,((Marhashi)),(Marhashi) - Elam,Southwest Asia,Iran,240,192,6,2026-08-22,(Marhashi),,"POLYGON ((49.9776 30.6407, 49.9507 30.6407, 49.9238 30.639, …"
23,Elamite allied army,-2277.4,-2277.3,1958.2,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((54.1483 28.5116, 54.0707 28.5378, 53.9776 28.5596,…"
24,Elamite allied army,-2277.3,-2276.8,24.1,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((52.3862 29.9939, 52.379 29.9869, 52.3593 29.9878, …"
25,Elamite allied army,-2276.8,-2276.7,1302.0,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((52.3572 30.0358, 52.3469 30.0706, 52.3417 30.0881,…"
26,Elamite allied army,-2276.7,-2276.6,1402.4,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((50.0641 31.6564, 50.1521 31.6172, 50.2503 31.5779,…"
27,Elamite allied army,-2276.6,-2276.5,1035.8,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((49.121 32.0125, 49.0434 32.0387, 48.9607 32.0648, …"
28,Elamite allied army,-2276.5,-2276.4,59.7,TRANSIENT,,((Marhashi)),(Marhashi) - Elamite allied army,Southwest Asia,Iran,240,192,1,2026-08-22,(Marhashi),,"POLYGON ((47.8848 32.6448, 47.8331 32.6884, 47.771 32.6404, …"
29,Pashime,-2205.4,-2180.5,13594.5,POLITY,,((Marhashi)),(Marhashi) - Pashime,Southwest Asia,Iran,240,192,4,2026-08-22,(Marhashi),,"MULTIPOLYGON (((50.64261 29.16017, 50.64036 29.1775, 50.6442…"
30,Susiana,-2203.6,-2202.5,52252.3,POLITY,,((Marhashi)),(Marhashi) - Susiana,Southwest Asia,Iran,240,192,7,2026-08-22,(Marhashi),,"MULTIPOLYGON (((48.0369 30.7331, 47.9852 30.7366, 47.941 30.…"
31,Zahara,-2206.5,-2180.5,29958.8,POLITY,,((Marhashi)),(Marhashi) - Zahara,Southwest Asia,Iran,240,192,2,2026-08-22,(Marhashi),,"POLYGON ((55.7759 29.984, 55.8328 29.9709, 55.8845 29.9535, …"
32,Zahara,-2070.5,-2005.5,29958.8,POLITY,,((Marhashi)),(Marhashi) - Zahara,Southwest Asia,Iran,240,192,2,2026-08-22,(Marhashi),,"POLYGON ((55.7759 29.984, 55.8328 29.9709, 55.8845 29.9535, …"
33,Abhiras,-610.1,-317.5,12460.9,POLITY,,,Abhiras,South Asia,North India,244,243,254,2026-08-22,Abhiras,,"POLYGON ((71.0453 26.1336, 71.1292 26.1248, 71.2262 26.1248,…"
34,Abilianikhi,-880.1,-749.5,5757.4,POLITY,,,Abilianikhi,Southwest Asia,Anatolia-Caucasus,80,192,80,2026-08-22,Abilianikhi,,"POLYGON ((43.13778 41.06389, 43.129 41.0569, 43.1124 41.0445…"
35,Abilianikhi,-735.4,-591.5,5757.4,POLITY,,,Abilianikhi,Southwest Asia,Anatolia-Caucasus,80,192,80,2026-08-22,Abilianikhi,,"POLYGON ((43.13778 41.06389, 43.129 41.0569, 43.1124 41.0445…"
36,Abisara,-337.5,-326.4,16544.6,POLITY,,,Abisara,South Asia,North India,144,144,112,2026-08-22,Abisara,,"POLYGON ((75.0188 33.9163, 75.0453 33.8589, 75.0762 33.8236,…"
37,Aboriginal Peoples,-2400.1,-2350.1,18325360.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
38,Aboriginal Peoples,-2350.1,-2300.1,18271434.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
39,Aboriginal Peoples,-2300.1,-2250.1,18136346.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
40,Aboriginal Peoples,-2250.1,-2200.1,18073094.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
41,Aboriginal Peoples,-2200.1,-2150.1,17952923.1,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
42,Aboriginal Peoples,-2150.1,-2100.1,17901051.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
43,Aboriginal Peoples,-2100.1,-2050.1,17901051.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
44,Aboriginal Peoples,-2050.1,-2000.1,17669964.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
45,Aboriginal Peoples,-2000.1,-1950.1,17225153.0,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
46,Aboriginal Peoples,-1950.1,-1900.1,18962704.7,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
47,Aboriginal Peoples,-1900.1,-1850.1,18734858.3,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
48,Aboriginal Peoples,-1850.1,-1800.1,18710524.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
49,Aboriginal Peoples,-1800.1,-1750.1,18602580.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
50,Aboriginal Peoples,-1750.1,-1700.1,18470291.7,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
51,Aboriginal Peoples,-1700.1,-1650.1,18455091.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
52,Aboriginal Peoples,-1650.1,-1600.1,18383091.8,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
53,Aboriginal Peoples,-1600.1,-1550.1,17410788.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
54,Aboriginal Peoples,-1550.1,-1500.1,16895803.2,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
55,Aboriginal Peoples,-1500.1,-1450.1,16535707.0,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
56,Aboriginal Peoples,-1450.1,-1400.1,14926222.0,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
57,Aboriginal Peoples,-1400.1,-1350.1,14364739.3,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
58,Aboriginal Peoples,-1350.1,-1300.1,10945165.9,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
59,Aboriginal Peoples,-1300.1,-1250.1,10803128.1,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
60,Aboriginal Peoples,-1250.1,-1200.1,10670467.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
61,Aboriginal Peoples,-1200.1,-1150.1,11172541.1,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
62,Aboriginal Peoples,-1150.1,-1100.1,10852278.5,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
63,Aboriginal Peoples,-1100.1,-1050.1,10234339.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
64,Aboriginal Peoples,-1050.1,-1000.1,10423871.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
65,Aboriginal Peoples,-1000.1,-1.0,8023798.6,TRIBAL_AREA,,,Aboriginal Peoples,Oceania-Australia,Australia,144,32,128,2026-08-22,Aboriginal Peoples,,"MULTIPOINT ((146.6 -42.7), (145.6 -41.5), (147.6 -41.5), (14…"
66,Acarnania,-695.5,-429.2,2213.8,POLITY,,,Acarnania,Europe,Southern Europe,224,240,32,2026-08-22,Acarnania,,"POLYGON ((21.2602 38.7778, 21.2683 38.7715, 21.2821 38.7644,…"
67,Acarnania,-301.3,-294.6,2213.8,POLITY,,,Acarnania,Europe,Southern Europe,224,240,32,2026-08-22,Acarnania,,"POLYGON ((21.2602 38.7778, 21.2683 38.7715, 21.2821 38.7644,…"
68,Acarnania,-283.6,-1.0,2213.8,POLITY,,,Acarnania,Europe,Southern Europe,224,240,32,2026-08-22,Acarnania,,"POLYGON ((21.2602 38.7778, 21.2683 38.7715, 21.2821 38.7644,…"
69,Achaea,-720.5,-719.5,3056.9,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"POLYGON ((21.34133 38.09923, 21.3576 38.0872, 21.3824 38.076…"
70,Achaea,-719.5,-709.5,3255.8,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.3452 38.103, 21.35406 38.10553, 21.3605 3…"
71,Achaea,-709.5,-660.5,3440.3,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.3452 38.103, 21.35406 38.10553, 21.3605 3…"
72,Achaea,-660.5,-649.5,3631.4,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
73,Achaea,-649.5,-638.5,3891.3,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
74,Achaea,-638.5,-634.5,4088.0,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
75,Achaea,-634.5,-617.5,4288.0,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
76,Achaea,-617.5,-615.5,4499.6,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.3605 38.11075, 21.36264 38.11434, 21.3634…"
77,Achaea,-615.5,-550.0,4734.1,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.3605 38.11075, 21.36264 38.11434, 21.3634…"
78,Achaea,-550.0,-485.5,4549.6,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.3605 38.11075, 21.36264 38.11434, 21.3634…"
79,Achaea,-485.5,-476.7,4315.2,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
80,Achaea,-476.7,-454.6,4116.2,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
81,Achaea,-454.6,-454.3,1059.3,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((16.50114 38.35959, 16.47822 38.34336, 16.469…"
82,Achaea,-454.3,-430.5,4116.2,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
83,Achaea,-430.5,-410.5,3856.3,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
84,Achaea,-410.5,-400.1,3644.7,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.35406 38.10553, 21.3605 38.11075, 21.3626…"
85,Achaea,-400.1,-393.1,3444.6,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.3452 38.103, 21.35406 38.10553, 21.3605 3…"
86,Achaea,-393.1,-390.6,387.7,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((15.82853 39.66861, 15.81675 39.67389, 15.816…"
87,Achaea,-390.6,-380.5,191.1,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"POLYGON ((16.905 40.4427, 16.897 40.4523, 16.8878 40.4609, 1…"
88,Achaea,-367.9,-366.6,3373.9,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.3452 38.103, 21.35406 38.10553, 21.3605 3…"
89,Achaea,-366.6,-366.5,317.0,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"MULTIPOLYGON (((21.61431 38.34075, 21.60533 38.33983, 21.596…"
90,Achaea,-365.7,-338.7,3056.9,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"POLYGON ((21.34133 38.09923, 21.3576 38.0872, 21.3824 38.076…"
91,Achaea,-331.2,-330.5,3056.9,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"POLYGON ((21.34133 38.09923, 21.3576 38.0872, 21.3824 38.076…"
92,Achaea,-301.3,-280.4,3056.9,POLITY,,,Achaea,Europe,Southern Europe,220,208,48,2026-08-22,Achaea,,"POLYGON ((22.3665 37.9345, 22.3521 37.9117, 22.3293 37.8848,…"
93,Army,-362.5,-362.3,133.2,TRANSIENT,,(Achaea),Achaea - Army,Europe,Southern Europe,220,208,63,2026-08-22,Achaea,,"POLYGON ((22.0222 37.9294, 22.0244 37.8928, 22.0478 37.8472,…"
94,Calydon,-367.9,-366.5,167.2,POLITY,,(Achaea),Achaea - Calydon,Europe,Southern Europe,220,208,62,2026-08-22,Achaea,,"POLYGON ((21.6267 38.3484, 21.6208 38.3606, 21.6192 38.3889,…"
95,Caulonia,-649.5,-430.5,259.9,POLITY,,(Achaea),Achaea - Caulonia,Europe,Southern Europe,220,208,54,2026-08-22,Achaea,,"POLYGON ((16.509 38.37, 16.5098 38.3825, 16.509 38.395, 16.5…"
96,Colonists,-719.6,-719.4,4286.2,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southeastern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((20.1293 38.6414, 20.2276 38.6052, 20.3828 38.5897,…"
97,Colonists,-709.6,-709.4,3393.1,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((20.1293 38.6414, 20.2276 38.6052, 20.3828 38.5897,…"
98,Colonists,-702.8,-702.7,2012.6,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((22.1538 38.1831, 22.1755 38.21, 22.1786 38.2462, 2…"
99,Colonists,-702.7,-702.6,5210.7,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((24.1845 37.5293, 24.0966 37.3483, 23.9983 37.1724,…"
100,Colonists,-702.6,-702.5,5466.6,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((24.1845 37.5293, 24.0966 37.3483, 23.9983 37.1724,…"
101,Colonists,-702.5,-702.4,2239.4,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((24.4121 37.9359, 24.4866 37.9359, 24.561 37.9731, …"
102,Colonists,-660.6,-660.4,4267.9,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southeastern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((20.1293 38.6414, 20.2276 38.6052, 20.3828 38.5897,…"
103,Colonists,-649.7,-649.6,3393.1,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((20.1293 38.6414, 20.2276 38.6052, 20.3828 38.5897,…"
104,Colonists,-649.6,-649.5,4397.4,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((20.1293 38.6414, 20.2276 38.6052, 20.3828 38.5897,…"
105,Colonists,-649.5,-649.4,1120.2,TRANSIENT,,(Achaea),Achaea - Colonists,Europe,Southern Europe,220,208,49,2026-08-22,Achaea,,"POLYGON ((17.0817 39.126, 17.1293 39.1405, 17.1955 39.1467, …"
106,Croton,-709.5,-615.5,184.5,POLITY,,(Achaea),Achaea - Croton,Europe,Southern Europe,220,208,51,2026-08-22,Achaea,,"POLYGON ((17.1343 39.181, 17.1217 39.181, 17.1093 39.1794, 1…"
107,Croton,-615.5,-550.0,418.9,POLITY,,(Achaea),Achaea - Croton,Europe,Southern Europe,various component colors,,,2026-08-22,Achaea,,"MULTIPOLYGON (((16.18167 38.94472, 16.172 38.94881, 16.15889…"
108,Croton,-550.0,-485.5,234.4,POLITY,,(Achaea),Achaea - Croton,Europe,Southern Europe,various component colors,,,2026-08-22,Achaea,,"POLYGON ((16.1905 38.9414, 16.2022 38.946, 16.2132 38.9521, …"
109,Temesa,-615.5,-485.5,234.4,POLITY,,(Croton),Achaea - Croton - Temesa,Europe,Southern Europe,220,208,60,2026-08-22,Achaea,,"POLYGON ((16.1905 38.9414, 16.2022 38.946, 16.2132 38.9521, …"
110,Laus,-638.5,-390.6,196.6,POLITY,,(Achaea),Achaea - Laus,Europe,Southern Europe,220,208,55,2026-08-22,Achaea,,"POLYGON ((15.8307 39.6679, 15.8431 39.6695, 15.8553 39.6726,…"
111,Metapontum,-660.5,-380.5,191.1,POLITY,,(Achaea),Achaea - Metapontum,Europe,Southern Europe,220,208,53,2026-08-22,Achaea,,"POLYGON ((16.905 40.4427, 16.897 40.4523, 16.8878 40.4609, 1…"
